ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0009164,nucleoside catabolic process,8/564,19/18986,0.42105263157894735,14.173945502053003,10.052400998833805,3.2681085202178755e-8,4.606157869274292e-7,3.75169834870568e-7,7498/22875/978/1806/4860/7378/51071/1635,8
GO:0009066,aspartate family amino acid metabolic process,11/564,43/18986,0.2558139534883721,8.611495959096157,8.742916548587965,3.502165277796822e-8,4.915896485854396e-7,4.003979292896818e-7,10993/5352/26227/8528/440/339983/51074/23464/4524/2805/2806,11
GO:0009311,oligosaccharide metabolic process,13/564,64/18986,0.203125,6.837821365248227,8.185283638694674,4.007040385468761e-8,5.60171214862889e-7,4.562573583967639e-7,2530/84620/55808/27090/129807/2529/6489/2548/3074/7841/23324/4125/6483,13
GO:0006760,folic acid-containing compound metabolic process,9/564,27/18986,0.3333333333333333,11.221040189125294,9.299203001870314,4.913030737264287e-8,6.812868026391889e-7,5.549055514371931e-7,160428/7298/8836/6472/2643/1719/4524/6470/471,9
GO:0046856,phosphatidylinositol dephosphorylation,9/564,27/18986,0.3333333333333333,11.221040189125294,9.299203001870314,4.913030737264287e-8,6.812868026391889e-7,5.549055514371931e-7,9896/9110/8867/3635/22876/3633/51763/4534/8897,9
GO:0061620,glycolytic process through glucose-6-phosphate,8/564,20/18986,0.4,13.465248226950356,9.758982061959136,5.305461164119672e-8,7.327502386910663e-7,5.968223275300126e-7,5224/3101/2026/7167/5223/5315/2023/2584,8
GO:0009263,deoxyribonucleotide biosynthetic process,7/564,14/18986,0.5,16.831560283687942,10.368302097086882,5.632698141383331e-8,7.686844804848125e-7,6.260906330083978e-7,26289/6241/7298/50484/6240/1841/6470,7
GO:0009265,2'-deoxyribonucleotide biosynthetic process,7/564,14/18986,0.5,16.831560283687942,10.368302097086882,5.632698141383331e-8,7.686844804848125e-7,6.260906330083978e-7,26289/6241/7298/50484/6240/1841/6470,7
GO:0046385,deoxyribose phosphate biosynthetic process,7/564,14/18986,0.5,16.831560283687942,10.368302097086882,5.632698141383331e-8,7.686844804848125e-7,6.260906330083978e-7,26289/6241/7298/50484/6240/1841/6470,7
GO:0097305,response to alcohol,27/564,275/18986,0.09818181818181818,3.3051063829787233,6.73729066797246,5.8421549410646414e-8,7.941174245976798e-7,6.468056708205954e-7,114/3158/1066/1621/8644/15/6480/2822/1646/2203/7298/3248/1545/978/847/1374/2539/1312/10919/2720/10654/6916/113/1788/2806/790/80854,27
GO:0006767,water-soluble vitamin metabolic process,13/564,66/18986,0.19696969696969696,6.630614657210401,8.01758682978357,5.907296845867743e-8,7.998107816117783e-7,6.514428888045613e-7,160428/8277/29968/249/8876/9446/8875/1719/2729/326625/6470/686/27010,13
GO:0006506,GPI anchor biosynthetic process,9/564,28/18986,0.32142857142857145,10.820288753799392,9.098786568282963,7.050490105002347e-8,9.508484498471792e-7,7.744625044132609e-7,5277/80235/9487/27315/284098/8818/5279/8813/5283,9
GO:0042446,hormone biosynthetic process,13/564,67/18986,0.19402985074626866,6.53165025934159,7.9363258422184355,7.132889964954405e-8,9.58203460526492e-7,7.80453133089789e-7,1588/8630/15/438/3293/1594/1586/79154/3292/51170/7923/6342/6715,13
GO:0019677,NAD catabolic process,8/564,21/18986,0.38095238095238093,12.824045930428909,9.485840013883807,8.347963307569303e-8,1.1170679305342736e-6,9.098476494549217e-7,5224/3101/2026/7167/83594/5223/5315/2023,8
GO:0046473,phosphatidic acid metabolic process,10/564,38/18986,0.2631578947368421,8.858715938783128,8.484732701182276,1.1040559153914112e-7,1.4716466252058384e-6,1.1986506694641147e-6,139189/50487/9162/56895/79888/23175/10555/1606/55326/10554,10
GO:0006013,mannose metabolic process,6/564,10/18986,0.6,20.197872340425533,10.62495813105984,1.269826688018901e-7,1.6667686946935116e-6,1.3575768649330234e-6,29925/5373/4122/4351/23324/4125,6
GO:0009128,purine nucleoside monophosphate catabolic process,6/564,10/18986,0.6,20.197872340425533,10.62495813105984,1.269826688018901e-7,1.6667686946935116e-6,1.3575768649330234e-6,7498/4907/272/4860/3251/22978,6
GO:0009169,purine ribonucleoside monophosphate catabolic process,6/564,10/18986,0.6,20.197872340425533,10.62495813105984,1.269826688018901e-7,1.6667686946935116e-6,1.3575768649330234e-6,7498/4907/272/4860/3251/22978,6
GO:1902224,ketone body metabolic process,6/564,10/18986,0.6,20.197872340425533,10.62495813105984,1.269826688018901e-7,1.6667686946935116e-6,1.3575768649330234e-6,3158/79611/64064/5019/10998/38,6
GO:0009119,ribonucleoside metabolic process,9/564,30/18986,0.3,10.098936170212767,8.726786668743053,1.384933036886308e-7,1.8109447581186361e-6,1.4750077290992458e-6,7498/22875/4907/978/4860/7378/1635/3251/22978,9
GO:0007584,response to nutrient,20/564,168/18986,0.11904761904761904,4.007514353259034,6.850970243082972,1.3953596806352165e-7,1.8176674021607991e-6,1.480483297516073e-6,1591/5009/3158/9365/8644/56603/249/4023/7298/1594/1545/2180/847/1374/8942/2729/411/4524/1788/594,20
GO:0008210,estrogen metabolic process,10/564,40/18986,0.25,8.415780141843971,8.214942700745764,1.8765565581429712e-7,2.421855319649559e-6,1.9725920954951642e-6,7367/1588/1551/1545/79154/3292/51170/7923/9486/3295,10
GO:0001516,prostaglandin biosynthetic process,9/564,31/18986,0.2903225806451613,9.773164035689774,8.553653745617304,1.9003864613250077e-7,2.421855319649559e-6,1.9725920954951642e-6,255189/50487/8644/5742/5740/4282/5730/6916/80142,9
GO:0008209,androgen metabolic process,9/564,31/18986,0.2903225806451613,9.773164035689774,8.553653745617304,1.9003864613250077e-7,2.421855319649559e-6,1.9725920954951642e-6,1588/8630/3293/1586/51170/7923/9486/3295/6715,9
GO:0046457,prostanoid biosynthetic process,9/564,31/18986,0.2903225806451613,9.773164035689774,8.553653745617304,1.9003864613250077e-7,2.421855319649559e-6,1.9725920954951642e-6,255189/50487/8644/5742/5740/4282/5730/6916/80142,9
GO:0009147,pyrimidine nucleoside triphosphate metabolic process,8/564,23/18986,0.34782608695652173,11.708911501695962,8.991500832119854,1.9084698796889517e-7,2.421855319649559e-6,1.9725920954951642e-6,7298/7371/4830/4833/1841/56474/79077/4832,8
GO:0034656,nucleobase-containing small molecule catabolic process,8/564,23/18986,0.34782608695652173,11.708911501695962,8.991500832119854,1.9084698796889517e-7,2.421855319649559e-6,1.9725920954951642e-6,7498/22875/978/1806/4860/7378/51071/1635,8
GO:0048015,phosphatidylinositol-mediated signaling,8/564,23/18986,0.34782608695652173,11.708911501695962,8.991500832119854,1.9084698796889517e-7,2.421855319649559e-6,1.9725920954951642e-6,51196/5336/5294/5331/22876/5330/5291/5333,8
GO:0042219,cellular modified amino acid catabolic process,9/564,32/18986,0.28125,9.467752659574469,8.388207762116322,2.5747860881295674e-7,3.243475954973473e-6,2.641799028537798e-6,79094/33/160428/1757/2687/29958/494143/2678/2806,9
GO:0180046,GPI anchored protein biosynthesis,9/564,32/18986,0.28125,9.467752659574469,8.388207762116322,2.5747860881295674e-7,3.243475954973473e-6,2.641799028537798e-6,5277/80235/9487/27315/284098/8818/5279/8813/5283,9
GO:0019673,GDP-mannose metabolic process,6/564,11/18986,0.5454545454545454,18.361702127659573,10.077996770715062,2.723360904387659e-7,3.4181161132077224e-6,2.7840427839322167e-6,29925/2762/5373/4351/29926/8813,6
GO:0061615,glycolytic process through fructose-6-phosphate,8/564,24/18986,0.3333333333333333,11.221040189125294,8.766679094140034,2.788487573024148e-7,3.487130459501835e-6,2.840254710743448e-6,5224/3101/2026/7167/5223/5315/2023/2584,8
GO:0046112,nucleobase biosynthetic process,7/564,17/18986,0.4117647058823529,13.861284939507717,9.28245956790533,2.952932071617062e-7,3.679396157351839e-6,2.9968544022017552e-6,5471/10606/56474/6470/790/5631/3251,7
GO:0015012,heparan sulfate proteoglycan biosynthetic process,9/564,33/18986,0.2727272727272727,9.180851063829786,8.229869308017506,3.4476557538871154e-7,4.2803206272988416e-6,3.4863051343696043e-6,90161/9956/9955/9957/3340/26035/2137/26229/9653,9
GO:0006536,glutamate metabolic process,9/564,34/18986,0.2647058823529412,8.910826032540676,8.078118737579608,4.5661042351830683e-7,5.628255363725653e-6,4.584192933341688e-6,3034/2571/5832/2678/7915/2746/2729/2805/2806,9
GO:0006654,phosphatidic acid biosynthetic process,9/564,34/18986,0.2647058823529412,8.910826032540676,8.078118737579608,4.5661042351830683e-7,5.628255363725653e-6,4.584192933341688e-6,139189/9162/56895/79888/23175/10555/1606/55326/10554,9
GO:0006213,pyrimidine nucleoside metabolic process,7/564,18/18986,0.3888888888888889,13.091213553979511,8.979906970661327,4.708456993594412e-7,5.681538105603924e-6,4.627591527222431e-6,7083/978/1806/7378/1841/1635/7084,7
GO:0006735,NADH regeneration,7/564,18/18986,0.3888888888888889,13.091213553979511,8.979906970661327,4.708456993594412e-7,5.681538105603924e-6,4.627591527222431e-6,5224/3101/2026/7167/5223/5315/2023,7
GO:0009148,pyrimidine nucleoside triphosphate biosynthetic process,7/564,18/18986,0.3888888888888889,13.091213553979511,8.979906970661327,4.708456993594412e-7,5.681538105603924e-6,4.627591527222431e-6,7298/7371/4830/4833/1841/56474/4832,7
GO:0061621,canonical glycolysis,7/564,18/18986,0.3888888888888889,13.091213553979511,8.979906970661327,4.708456993594412e-7,5.681538105603924e-6,4.627591527222431e-6,5224/3101/2026/7167/5223/5315/2023,7
GO:0061718,glucose catabolic process to pyruvate,7/564,18/18986,0.3888888888888889,13.091213553979511,8.979906970661327,4.708456993594412e-7,5.681538105603924e-6,4.627591527222431e-6,5224/3101/2026/7167/5223/5315/2023,7
GO:0097401,synaptic vesicle lumen acidification,7/564,18/18986,0.3888888888888889,13.091213553979511,8.979906970661327,4.708456993594412e-7,5.681538105603924e-6,4.627591527222431e-6,50617/9114/537/51382/529/535/523,7
GO:0015015,"heparan sulfate proteoglycan biosynthetic process, enzymatic modification",6/564,12/18986,0.5,16.831560283687942,9.598676556232647,5.309809180992787e-7,6.369421180075605e-6,5.187869717384546e-6,90161/9956/9955/9957/3340/9653,6
GO:0019319,hexose biosynthetic process,14/564,92/18986,0.15217391304347827,5.122648781991983,6.935611527076875,5.315568126437041e-7,6.369421180075605e-6,5.187869717384546e-6,2819/10993/5224/2203/230/2026/51363/5091/6652/7167/2805/5223/5236/2023,14
GO:0006639,acylglycerol metabolic process,17/564,135/18986,0.1259259259259259,4.239059627002889,6.608381308939323,5.404751128537848e-7,6.453798309389465e-6,5.256594573479245e-6,139189/9162/116255/2822/4023/2180/847/23175/1374/10555/51196/84649/1606/57104/5294/55326/10998,17
GO:1901658,glycosyl compound catabolic process,8/564,26/18986,0.3076923076923077,10.357883251500274,8.354521747896138,5.620251587621822e-7,6.687904916896695e-6,5.447273529288534e-6,7498/22875/978/1806/4860/7378/51071/1635,8
GO:0098754,detoxification,19/564,167/18986,0.11377245508982035,3.8299358729349806,6.427069890166889,5.812500670905451e-7,6.892824071463396e-6,5.614179413894521e-6,2877/57016/1356/2938/216/2882/2878/5742/4259/4257/493869/847/9446/2643/1719/4258/10587/2879/2950,19
GO:0006638,neutral lipid metabolic process,17/564,136/18986,0.125,4.2078900709219855,6.569158157645042,6.009700947176921e-7,7.102186102179186e-6,5.784704004499109e-6,139189/9162/116255/2822/4023/2180/847/23175/1374/10555/51196/84649/1606/57104/5294/55326/10998,17
GO:0120178,steroid hormone biosynthetic process,10/564,45/18986,0.2222222222222222,7.480693459416864,7.615575852827774,6.178914008980654e-7,7.277152492083722e-6,5.9272134743682486e-6,1588/8630/3293/1586/79154/3292/51170/7923/6342/6715,10
GO:0006071,glycerol metabolic process,7/564,19/18986,0.3684210526315789,12.402202314296378,8.700469416339693,7.264417242845066e-7,8.468586745133622e-6,6.897632215240222e-6,116255/27235/84649/2820/7167/2805/26007,7
GO:0009163,nucleoside biosynthetic process,7/564,19/18986,0.3684210526315789,12.402202314296378,8.700469416339693,7.264417242845066e-7,8.468586745133622e-6,6.897632215240222e-6,4907/7083/4860/1841/1635/3251/7084,7
GO:0034404,nucleobase-containing small molecule biosynthetic process,7/564,19/18986,0.3684210526315789,12.402202314296378,8.700469416339693,7.264417242845066e-7,8.468586745133622e-6,6.897632215240222e-6,4907/7083/4860/1841/1635/3251/7084,7
GO:0006584,catecholamine metabolic process,11/564,57/18986,0.19298245614035087,6.49639168844096,7.2715623139564975,7.707470326369009e-7,8.924575909893274e-6,7.269033683667529e-6,314/1621/1644/9365/217/5409/4881/2643/5153/1312/3251,11
GO:0009712,catechol-containing compound metabolic process,11/564,57/18986,0.19298245614035087,6.49639168844096,7.2715623139564975,7.707470326369009e-7,8.924575909893274e-6,7.269033683667529e-6,314/1621/1644/9365/217/5409/4881/2643/5153/1312/3251,11
GO:0006054,N-acetylneuraminate metabolic process,6/564,13/18986,0.46153846153846156,15.536824877250409,9.1738090278578035,9.613325101602383e-7,1.0983463463259334e-5,8.945989891716714e-6,6480/5973/6482/10007/55907/51005,6
GO:0006563,L-serine metabolic process,6/564,13/18986,0.46153846153846156,15.536824877250409,9.1738090278578035,9.613325101602383e-7,1.0983463463259334e-5,8.945989891716714e-6,10993/189/29968/26227/6472/6470,6
GO:0006586,indolalkylamine metabolic process,6/564,13/18986,0.46153846153846156,15.536824877250409,9.1738090278578035,9.613325101602383e-7,1.0983463463259334e-5,8.945989891716714e-6,15/438/259307/6999/8942/2639,6
GO:0009071,serine family amino acid catabolic process,6/564,13/18986,0.46153846153846156,15.536824877250409,9.1738090278578035,9.613325101602383e-7,1.0983463463259334e-5,8.945989891716714e-6,2731/10993/189/51540/6470/2653,6
GO:0015980,energy derivation by oxidation of organic compounds,29/564,356/18986,0.08146067415730338,2.742220495657025,5.806282386937336,1.0101227412306722e-6,1.1502689096332058e-5,9.36889722695998e-6,2819/55811/9365/205/8908/48/10873/6472/847/3418/2548/5836/1312/2997/1738/2820/23410/4190/37/51763/6389/4715/54539/2632/2992/4712/5162/1537/4728,29
GO:0032259,methylation,22/564,225/18986,0.09777777777777778,3.29150512214342,6.050072283349991,1.0559157515268881e-06,1.1962886000750392e-5,9.743725883594313e-6,438/5409/11185/79813/7298/2593/1789/3176/1312/2146/83852/79723/7799/1786/10919/6419/64754/1788/64324/8623/80854/10400,22
GO:0001573,ganglioside metabolic process,8/564,28/18986,0.2857142857142857,9.618034447821682,7.984862568170631,1.0609712795082494e-6,1.1962886000750392e-5,9.743725883594313e-6,2583/27090/9331/129807/9334/3074/6482/6483,8
GO:0006541,glutamine metabolic process,8/564,28/18986,0.2857142857142857,9.618034447821682,7.984862568170631,1.0609712795082494e-6,1.1962886000750392e-5,9.743725883594313e-6,26227/23409/440/5471/2746/5198/56474/790,8
GO:0006085,acetyl-CoA biosynthetic process,7/564,20/18986,0.35,11.782092198581559,8.441247413657788,1.0890347849385932e-6,1.2239185050339287e-5,9.968770425598889e-6,1738/55902/84532/38/27010/5162/47,7
GO:0070542,response to fatty acid,11/564,60/18986,0.18333333333333332,6.171572104018912,7.020131627351368,1.320685405218619e-6,1.4794257682562965e-5,1.2049867523698765e-5,2731/3158/8644/6319/1646/4023/2180/847/1374/84649/6916,11
GO:0009129,pyrimidine nucleoside monophosphate metabolic process,7/564,21/18986,0.3333333333333333,11.221040189125294,8.199828770963025,1.5918123608700474e-6,1.7658847448490623e-5,1.4383065169015947e-5,7298/7371/978/1806/7378/6470/790,7
GO:0009190,cyclic nucleotide biosynthetic process,7/564,21/18986,0.3333333333333333,11.221040189125294,8.199828770963025,1.5918123608700474e-6,1.7658847448490623e-5,1.4383065169015947e-5,2984/114/2977/55811/4881/115/113,7
GO:0019370,leukotriene biosynthetic process,7/564,21/18986,0.3333333333333333,11.221040189125294,8.199828770963025,1.5918123608700474e-6,1.7658847448490623e-5,1.4383065169015947e-5,5319/4048/2687/4259/240/2678/4258,7
GO:0006979,response to oxidative stress,31/564,405/18986,0.07654320987654321,2.576683302688031,5.61195140967582,1.6180069971429752e-6,1.789172367580287e-5,1.457274198476039e-5,5831/2877/54363/139189/4248/952/3373/2530/2882/2878/5742/4257/493869/240/1545/8876/847/2539/2643/221/1312/1719/2146/55512/2729/10587/3163/50484/2879/2950/11019,31
GO:0006068,ethanol catabolic process,6/564,14/18986,0.42857142857142855,14.42705167173252,8.793557015928446,1.6400866567200456e-6,1.7962605135223684e-5,1.4630474668226756e-5,222/217/221/55902/84532/219,6
GO:0042454,ribonucleoside catabolic process,6/564,14/18986,0.42857142857142855,14.42705167173252,8.793557015928446,1.6400866567200456e-6,1.7962605135223684e-5,1.4630474668226756e-5,7498/22875/978/4860/7378/1635,6
GO:0042559,pteridine-containing compound biosynthetic process,6/564,14/18986,0.42857142857142855,14.42705167173252,8.793557015928446,1.6400866567200456e-6,1.7962605135223684e-5,1.4630474668226756e-5,2643/6697/1719/5860/84105/471,6
GO:0009201,ribonucleoside triphosphate biosynthetic process,15/564,116/18986,0.12931034482758622,4.352989728539986,6.337992651259881,1.7834236400958243e-6,1.9470456819966794e-5,1.5858614223207984e-5,55811/7371/4830/4833/3615/3614/56474/523/6389/4715/54539/4832/4712/2023/4728,15
GO:0052652,cyclic purine nucleotide metabolic process,9/564,40/18986,0.225,7.574202127659575,7.282671917025745,2.030540328682172e-6,2.209819047575313e-5,1.799889345310879e-5,2984/114/2977/55811/4881/115/5141/5150/113,9
GO:0006488,dolichol-linked oligosaccharide biosynthetic process,7/564,22/18986,0.3181818181818182,10.710992907801419,7.974187951807508,2.275027834892977e-6,2.4449439763115462e-5,1.9913977199507274e-5,10195/29880/56052/116150/57171/1798/8813,7
GO:0006491,N-glycan processing,7/564,22/18986,0.3181818181818182,10.710992907801419,7.974187951807508,2.275027834892977e-6,2.4449439763115462e-5,1.9913977199507274e-5,2530/6489/3074/10905/4122/64772/23193,7
GO:0009083,branched-chain amino acid catabolic process,7/564,22/18986,0.3181818181818182,10.710992907801419,7.974187951807508,2.275027834892977e-6,2.4449439763115462e-5,1.9913977199507274e-5,593/1738/26275/64087/38/549/594,7
GO:0034312,diol biosynthetic process,7/564,22/18986,0.3181818181818182,10.710992907801419,7.974187951807508,2.275027834892977e-6,2.4449439763115462e-5,1.9913977199507274e-5,55331/2643/6697/427/1719/5860/84105,7
GO:0034311,diol metabolic process,8/564,31/18986,0.25806451612903225,8.68725692061313,7.494916735288793,2.489183417010197e-6,2.666760676354538e-5,2.1720665921180962e-5,8612/55331/2643/6697/427/1719/5860/84105,8
GO:0009187,cyclic nucleotide metabolic process,9/564,41/18986,0.21951219512195122,7.389465490399585,7.166145407619012,2.533668344108273e-6,2.7059892656485564e-5,2.2040181313083084e-5,2984/114/2977/55811/4881/115/5141/5150/113,9
GO:0006047,UDP-N-acetylglucosamine metabolic process,6/564,15/18986,0.4,13.465248226950356,8.450412564470858,2.6648723289770136e-6,2.8111950734208434e-5,2.2897078680683995e-5,5238/91373/10007/64841/1798/51005,6
GO:0006067,ethanol metabolic process,6/564,15/18986,0.4,13.465248226950356,8.450412564470858,2.6648723289770136e-6,2.8111950734208434e-5,2.2897078680683995e-5,222/217/221/55902/84532/219,6
GO:0009130,pyrimidine nucleoside monophosphate biosynthetic process,6/564,15/18986,0.4,13.465248226950356,8.450412564470858,2.6648723289770136e-6,2.8111950734208434e-5,2.2897078680683995e-5,7298/7371/978/7378/6470/790,6
GO:1901160,primary amino compound metabolic process,6/564,15/18986,0.4,13.465248226950356,8.450412564470858,2.6648723289770136e-6,2.8111950734208434e-5,2.2897078680683995e-5,1644/217/79814/5153/113451/6715,6
GO:0006740,NADPH regeneration,7/564,23/18986,0.30434782608695654,10.245297563983966,7.762609741110701,3.186856955422241e-6,3.351559960152014e-5,2.729833046315333e-5,160428/5226/2539/7086/23729/6888/51071,7
GO:0019082,viral protein processing,8/564,32/18986,0.25,8.415780141843971,7.346117328737573,3.2330850197426094e-6,3.389810787467937e-5,2.760988202033082e-5,6480/2530/27090/10610/7841/4249/6482/6483,8
GO:0006206,pyrimidine nucleobase metabolic process,6/564,16/18986,0.375,12.623670212765957,8.138531884625934,4.156837321592119e-6,4.292901966653242e-5,3.4965525881955524e-5,7298/978/1806/6240/56474/790,6
GO:0006750,glutathione biosynthetic process,6/564,16/18986,0.375,12.623670212765957,8.138531884625934,4.156837321592119e-6,4.292901966653242e-5,3.4965525881955524e-5,79094/2687/494143/2678/2729/4258,6
GO:0018146,keratan sulfate biosynthetic process,6/564,16/18986,0.375,12.623670212765957,8.138531884625934,4.156837321592119e-6,4.292901966653242e-5,3.4965525881955524e-5,10331/93010/79369/9435/6482/6483,6
GO:0030201,heparan sulfate proteoglycan metabolic process,6/564,16/18986,0.375,12.623670212765957,8.138531884625934,4.156837321592119e-6,4.292901966653242e-5,3.4965525881955524e-5,90161/9956/9955/9957/3340/9653,6
GO:0170043,non-proteinogenic amino acid biosynthetic process,6/564,16/18986,0.375,12.623670212765957,8.138531884625934,4.156837321592119e-6,4.292901966653242e-5,3.4965525881955524e-5,5009/5352/216/2571/5832/1806,6
GO:0006048,UDP-N-acetylglucosamine biosynthetic process,5/564,10/18986,0.5,16.831560283687942,8.761891014835541,5.061198284153131e-6,5.104240732903994e-5,4.1573849773519004e-5,5238/91373/10007/64841/51005,5
GO:0006591,ornithine metabolic process,5/564,10/18986,0.5,16.831560283687942,8.761891014835541,5.061198284153131e-6,5.104240732903994e-5,4.1573849773519004e-5,5009/384/5832/113451/4953,5
GO:0006784,heme A biosynthetic process,5/564,10/18986,0.5,16.831560283687942,8.761891014835541,5.061198284153131e-6,5.104240732903994e-5,4.1573849773519004e-5,211/3145/5498/1371/7390,5
GO:0009188,ribonucleoside diphosphate biosynthetic process,5/564,10/18986,0.5,16.831560283687942,8.761891014835541,5.061198284153131e-6,5.104240732903994e-5,4.1573849773519004e-5,26289/205/203/204/790,5
GO:0018243,protein O-linked glycosylation via threonine,5/564,10/18986,0.5,16.831560283687942,8.761891014835541,5.061198284153131e-6,5.104240732903994e-5,4.1573849773519004e-5,442117/285203/2590/11226/63917,5
GO:0036109,alpha-linolenic acid metabolic process,5/564,10/18986,0.5,16.831560283687942,8.761891014835541,5.061198284153131e-6,5.104240732903994e-5,4.1573849773519004e-5,54898/83401/6342/30/64834,5
GO:0046160,heme a metabolic process,5/564,10/18986,0.5,16.831560283687942,8.761891014835541,5.061198284153131e-6,5.104240732903994e-5,4.1573849773519004e-5,211/3145/5498/1371/7390,5
GO:0097503,sialylation,5/564,10/18986,0.5,16.831560283687942,8.761891014835541,5.061198284153131e-6,5.104240732903994e-5,4.1573849773519004e-5,6480/84620/10610/6482/6483,5
GO:0006706,steroid catabolic process,7/564,25/18986,0.28,9.42567375886525,7.375992870289162,5.933927593423533e-6,5.932202614471957e-5,4.831756831731952e-5,1591/1588/8630/1593/1594/51170/6715,7
GO:1901071,glucosamine-containing compound metabolic process,7/564,25/18986,0.28,9.42567375886525,7.375992870289162,5.933927593423533e-6,5.932202614471957e-5,4.831756831731952e-5,1118/4248/9435/5973/5238/10007/51005,7
GO:1901659,glycosyl compound biosynthetic process,7/564,25/18986,0.28,9.42567375886525,7.375992870289162,5.933927593423533e-6,5.932202614471957e-5,4.831756831731952e-5,4907/7083/4860/1841/1635/3251/7084,7
GO:0001574,ganglioside biosynthetic process,6/564,17/18986,0.35294117647058826,11.8811013767209,7.853288692284957,6.26313411128142e-6,6.243164698172987e-5,5.085034285314984e-5,2583/27090/9331/9334/6482/6483,6
GO:0005976,polysaccharide metabolic process,14/564,113/18986,0.12389380530973451,4.170652105692588,5.914850987784375,6.535507047438946e-6,6.495840675185703e-5,5.2908379231016235e-5,1118/55811/8908/2548/5836/3340/1312/55512/2997/55454/51763/2632/2992/9653,14
GO:0016188,synaptic vesicle maturation,7/564,26/18986,0.2692307692307692,9.063147845062739,7.198609153120033,7.913049543035576e-6,7.819821085775675e-5,6.369215013314478e-5,50617/9114/537/51382/529/535/523,7
GO:0046339,diacylglycerol metabolic process,7/564,26/18986,0.2692307692307692,9.063147845062739,7.198609153120033,7.913049543035576e-6,7.819821085775675e-5,6.369215013314478e-5,139189/9162/116255/51196/84649/1606/57104,7
GO:0007035,vacuolar acidification,8/564,36/18986,0.2222222222222222,7.480693459416864,6.809960400644751,8.37662494989838e-6,8.254215817392701e-5,6.723027896751496e-5,50617/245972/10312/9114/537/51382/535/523,8
GO:0006183,GTP biosynthetic process,5/564,11/18986,0.45454545454545453,15.301418439716311,8.301585166726685,9.051916778915114e-6,8.774027335096586e-5,7.146412432834519e-5,4830/4833/3615/3614/4832,5
GO:0006703,estrogen biosynthetic process,5/564,11/18986,0.45454545454545453,15.301418439716311,8.301585166726685,9.051916778915114e-6,8.774027335096586e-5,7.146412432834519e-5,1588/79154/3292/51170/7923,5
GO:0019372,lipoxygenase pathway,5/564,11/18986,0.45454545454545453,15.301418439716311,8.301585166726685,9.051916778915114e-6,8.774027335096586e-5,7.146412432834519e-5,50487/242/240/3248/2879,5
GO:0046501,protoporphyrinogen IX metabolic process,5/564,11/18986,0.45454545454545453,15.301418439716311,8.301585166726685,9.051916778915114e-6,8.774027335096586e-5,7.146412432834519e-5,211/3145/5498/1371/7390,5
GO:0046940,nucleoside monophosphate phosphorylation,5/564,11/18986,0.45454545454545453,15.301418439716311,8.301585166726685,9.051916778915114e-6,8.774027335096586e-5,7.146412432834519e-5,26289/205/203/1841/204,5
GO:0120162,positive regulation of cold-induced thermogenesis,13/564,101/18986,0.12871287128712872,4.332876904711748,5.876218416198511,9.125012787846353e-6,8.774027335096586e-5,7.146412432834519e-5,33/1621/2628/6319/43/83401/249/79813/2180/79071/23175/3033/10400,13
GO:0006103,2-oxoglutarate metabolic process,6/564,18/18986,0.3333333333333333,11.221040189125294,7.59096592182242,9.159278317242437e-6,8.774027335096586e-5,7.146412432834519e-5,84706/3418/1738/79944/2805/2806,6
GO:0006595,polyamine metabolic process,6/564,18/18986,0.3333333333333333,11.221040189125294,7.59096592182242,9.159278317242437e-6,8.774027335096586e-5,7.146412432834519e-5,26/54498/6723/79814/113451/4953,6
GO:0019184,nonribosomal peptide biosynthetic process,6/564,18/18986,0.3333333333333333,11.221040189125294,7.59096592182242,9.159278317242437e-6,8.774027335096586e-5,7.146412432834519e-5,79094/2687/494143/2678/2729/4258,6
GO:0043173,nucleotide salvage,6/564,18/18986,0.3333333333333333,11.221040189125294,7.59096592182242,9.159278317242437e-6,8.774027335096586e-5,7.146412432834519e-5,270/272/7371/978/7378/3251,6
GO:0018958,phenol-containing compound metabolic process,14/564,117/18986,0.11965811965811966,4.028065708916773,5.748575604055607,9.83087841698415e-6,9.391219687780135e-5,7.649113294618368e-5,2819/314/1621/1644/9365/217/5409/4881/2643/5153/1312/2820/6715/3251,14
GO:0018904,ether metabolic process,7/564,27/18986,0.25925925925925924,8.727475702653006,7.030533480089995,1.0410323573115996e-5,9.917202982810502e-5,8.077524720239587e-5,7941/2053/240/2052/2194/8540/54947,7
GO:0006094,gluconeogenesis,12/564,89/18986,0.1348314606741573,4.538847716949558,5.855134961943455,1.2423022102111156e-5,1.1801870997005598e-4,9.612579765547481e-5,2819/10993/5224/2203/230/2026/5091/7167/2805/5223/5236/2023,12
GO:0006684,sphingomyelin metabolic process,6/564,19/18986,0.3157894736842105,10.630459126539753,7.348537833845583,1.3051356744761413e-5,1.2296881053488904e-4,1.0015763604271123e-4,166929/55512/259230/6609/10400/6610,6
GO:0042402,cellular biogenic amine catabolic process,6/564,19/18986,0.3157894736842105,10.630459126539753,7.348537833845583,1.3051356744761413e-5,1.2296881053488904e-4,1.0015763604271123e-4,1621/54498/29958/3176/5153/1312,6
GO:0170044,non-proteinogenic amino acid catabolic process,6/564,19/18986,0.3157894736842105,10.630459126539753,7.348537833845583,1.3051356744761413e-5,1.2296881053488904e-4,1.0015763604271123e-4,5009/1757/8528/8942/7915/2806,6
